"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
0,5555,0,"-1","-1",5,11,"-1","6.0","attack_Scanner"
0,16697,252,8,0,1,6,0,"46.57373408786532","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","0.005333884885910126","attack_Scanner"
0,21488,307,6,0,0,2,4,"18.53127727461286","attack_SQLi"
1,80,40560,"-1","-1",0,2,"-1","20.0","attack_DDoS"
2,56034,471,5,0,0,0,"-1","30.0","normal"
0,19370,155,8,0,1,6,0,"59.72133186881693","attack_BruteForce"
0,46937,0,"-1","-1",0,11,"-1","0.008784242871525781","attack_PathTraversal"
0,26889,459,6,0,0,2,4,"39.966986369217025","attack_SQLi"
0,57445,245,5,0,0,0,0,"17.0","normal"
2,64040,0,5,0,4,3,1,"43.0","normal"
0,46315,0,"-1","-1",0,11,"-1","2.0","attack_PathTraversal"
0,46161,0,"-1","-1",0,11,"-1","28.496143418699862","attack_PathTraversal"
0,15910,434,8,0,1,6,0,"28.232968165059166","attack_BruteForce"
0,8000,89135,"-1","-1",0,0,"-1","9.0","attack_DDoS"
0,61789,0,3,0,1,9,0,"2.0","normal"
0,8080,19746,"-1","-1",0,0,"-1","9.1463155750382e-05","attack_DDoS"
0,6666,0,"-1","-1",5,11,"-1","48.39345255291281","attack_Scanner"
0,54992,235,5,0,0,0,0,"9.0","normal"
0,20718,292,6,0,0,1,4,"52.65279756731626","attack_SQLi"
0,34274,404,5,0,1,5,2,"6.0","attack_XSS"
0,8080,52600,"-1","-1",0,6,"-1","15.0","attack_DDoS"
2,52719,366,6,0,0,4,3,"6.0","normal"
0,36262,729,5,0,1,5,2,"0.009939492681829453","attack_XSS"
0,49350,0,"-1","-1",0,11,"-1","21.0","attack_PathTraversal"
0,51543,475,1,0,0,0,3,"26.0","normal"
0,24106,247,6,0,0,1,4,"11.0","attack_SQLi"
0,10988,154,8,0,1,6,0,"0.0016340925818337127","attack_BruteForce"
2,54559,0,5,0,0,8,2,"4.0","normal"
1,55841,297,5,0,0,2,0,"31.0","normal"
0,15735,239,8,0,1,6,0,"25.63560808095576","attack_BruteForce"
0,44486,0,"-1","-1",0,11,"-1","0.0035257129689085123","attack_PathTraversal"
2,50961,378,1,"-1",0,2,"-1","3.0","normal"
0,7777,0,"-1","-1",5,11,"-1","13.0","attack_Scanner"
0,50920,476,5,0,0,0,3,"6.0","normal"
0,45273,0,"-1","-1",0,11,"-1","18.0","attack_PathTraversal"
3,51352,371,5,0,0,4,2,"2.0","normal"
1,65330,0,1,0,0,9,4,"2.0","normal"
0,8000,28997,"-1","-1",0,0,"-1","0.0035397110138089705","attack_DDoS"
0,54785,472,0,0,0,0,2,"7.0","normal"
0,13694,216,8,0,1,6,0,"0.006052644442385674","attack_BruteForce"
0,19946,269,8,0,1,6,0,"9.0","attack_BruteForce"
0,36633,716,5,0,1,5,2,"8.0","attack_XSS"
0,25447,194,6,0,0,1,4,"0.00034979218404271984","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","46.85939923196349","attack_Scanner"
1,50870,387,1,0,0,6,3,"12.0","normal"
2,49282,199,5,0,0,3,0,"11.0","normal"
0,55483,439,5,"-1",0,0,2,"35.0","normal"
3,49999,0,0,0,1,4,0,"15.0","normal"
0,4444,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
2,52521,402,1,1,0,0,3,"9.0","normal"
0,64380,0,0,0,3,7,1,"5.0","normal"
0,39707,444,5,0,1,5,2,"0.002664440420720359","attack_XSS"
2,54682,203,4,0,1,7,0,"5.0","normal"
0,7777,0,"-1","-1",5,11,"-1","0.00027032827131687643","attack_Scanner"
0,26627,316,6,0,0,2,4,"34.78780263092554","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","21.425078146456734","attack_Scanner"
2,50860,0,0,0,0,0,0,"4.0","normal"
1,443,84183,"-1","-1",0,6,"-1","0.008584802249780315","attack_DDoS"
0,5555,0,"-1","-1",5,11,"-1","11.0","attack_Scanner"
0,43252,0,"-1","-1",0,11,"-1","42.97430293820082","attack_PathTraversal"
3,51761,295,5,0,1,3,2,"3.0","normal"
0,5555,0,"-1","-1",5,11,"-1","0.006044417920645636","attack_Scanner"
0,57786,165,5,0,0,9,"-1","20.0","normal"
0,53508,221,0,0,0,10,"-1","45.0","normal"
0,19192,138,8,0,1,6,0,"2.0","attack_BruteForce"
1,8000,78702,"-1","-1",0,0,"-1","59.89714775198345","attack_DDoS"
0,17177,431,8,0,1,6,0,"14.539561623744737","attack_BruteForce"
3,62161,488,0,0,1,3,0,"17.0","normal"
0,46762,0,"-1","-1",0,11,"-1","0.004471585685140499","attack_PathTraversal"
0,47454,0,"-1","-1",0,11,"-1","6.0","attack_PathTraversal"
0,26221,431,6,0,0,1,4,"45.55295580306872","attack_SQLi"
0,55922,115,5,0,1,6,0,"2.0","normal"
0,35092,309,5,0,1,5,2,"13.0","attack_XSS"
0,63348,354,0,1,0,0,0,"3.0","normal"
0,41274,0,"-1","-1",0,11,"-1","49.64861502069325","attack_PathTraversal"
3,56107,0,1,0,4,10,4,"24.0","normal"
3,57521,363,4,0,0,3,0,"5.0","normal"
0,47989,0,"-1","-1",0,11,"-1","0.00960577389941558","attack_PathTraversal"
0,49231,130,4,0,1,2,4,"9.0","normal"
0,13720,349,8,0,1,6,0,"0.002994683284436618","attack_BruteForce"
0,20489,336,6,0,0,1,4,"0.0030417579679214435","attack_SQLi"
1,8080,40023,"-1","-1",0,6,"-1","2.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","0.009323555692973287","attack_Scanner"
0,35554,799,5,0,1,5,2,"22.606812583517236","attack_XSS"
0,443,81994,"-1","-1",0,2,"-1","30.0","attack_DDoS"
0,53890,419,5,0,0,9,3,"11.0","normal"
0,50683,195,0,0,1,2,"-1","1.0","normal"
0,30606,453,5,0,1,5,2,"5.0","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","20.59554203642462","attack_Scanner"
0,48297,0,"-1","-1",0,11,"-1","25.11618453530855","attack_PathTraversal"
0,80,93977,"-1","-1",0,6,"-1","25.0","attack_DDoS"
0,63635,363,5,0,0,2,0,"24.0","normal"
0,28656,83,6,0,0,1,4,"0.007487884854968997","attack_SQLi"
2,60166,332,1,0,0,0,4,"7.0","normal"
1,8000,86201,"-1","-1",0,2,"-1","0.0","attack_DDoS"
2,52384,0,3,0,0,1,2,"9.0","normal"
1,80,32473,"-1","-1",0,2,"-1","0.0","attack_DDoS"
0,18971,176,8,0,1,6,0,"37.28982905113018","attack_BruteForce"
2,49584,122,1,0,0,7,4,"7.0","normal"
3,55813,321,5,0,0,2,4,"46.0","normal"
2,52773,253,1,0,1,7,0,"14.0","normal"
0,37249,887,5,0,1,5,2,"31.0","attack_XSS"
0,49551,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
0,6666,0,"-1","-1",5,11,"-1","0.004219996653302312","attack_Scanner"
0,27234,292,6,0,0,2,4,"37.54918240991229","attack_SQLi"
0,33110,303,5,0,1,5,2,"0.0019207458812871326","attack_XSS"
0,34291,990,5,0,1,5,2,"0.0045450377601358415","attack_XSS"
1,54441,0,5,0,0,3,2,"9.0","normal"
0,59616,406,1,0,5,9,"-1","18.0","normal"
0,11668,241,8,0,1,6,0,"0.0","attack_BruteForce"
0,7777,0,"-1","-1",5,11,"-1","38.240905406792166","attack_Scanner"
0,57698,162,5,0,1,7,2,"35.0","normal"
0,19249,104,8,0,1,6,0,"22.999272520219996","attack_BruteForce"
1,80,78402,"-1","-1",0,2,"-1","43.89563809770183","attack_DDoS"
2,62051,0,5,0,1,0,0,"13.0","normal"
0,22776,61,6,0,0,2,4,"0.0038921443693961913","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","0.006398041828909707","attack_Scanner"
0,39809,626,5,0,1,5,2,"0.005364083114619781","attack_XSS"
0,12587,399,8,0,1,6,0,"0.00914102420094161","attack_BruteForce"
0,45484,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
3,57581,0,1,0,2,0,0,"3.0","normal"
0,4444,0,"-1","-1",5,11,"-1","12.0","attack_Scanner"
0,18845,371,8,0,1,6,0,"11.0","attack_BruteForce"
0,80,45537,"-1","-1",0,0,"-1","23.075490765806457","attack_DDoS"
0,18736,248,8,0,1,6,0,"26.66786275390014","attack_BruteForce"
0,51703,0,5,"-1",2,3,2,"3.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.006094368958581524","attack_Scanner"
0,22548,357,6,0,0,1,4,"0.00010256379715254837","attack_SQLi"
0,29057,336,6,0,0,1,4,"33.90115391249148","attack_SQLi"
0,24474,108,6,0,0,1,4,"0.005723272349272373","attack_SQLi"
1,8000,82566,"-1","-1",0,6,"-1","27.0","attack_DDoS"
0,44772,0,"-1","-1",0,11,"-1","51.57657692304288","attack_PathTraversal"
0,8080,50543,"-1","-1",0,0,"-1","0.007954534796668352","attack_DDoS"
0,11220,425,8,0,1,6,0,"1.0","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","0.00957216898452631","attack_Scanner"
0,42814,0,"-1","-1",0,11,"-1","0.0047122317856487","attack_PathTraversal"
0,23796,348,6,0,0,1,4,"32.60927098128622","attack_SQLi"
0,38861,588,5,0,1,5,2,"0.005275429959692392","attack_XSS"
0,26002,361,6,0,0,2,4,"21.0","attack_SQLi"
0,443,84752,"-1","-1",0,0,"-1","11.435241377785317","attack_DDoS"
0,36115,276,5,0,1,5,2,"26.51641688013249","attack_XSS"
0,17869,313,8,0,1,6,0,"12.0","attack_BruteForce"
0,8000,62492,"-1","-1",0,2,"-1","0.004424226334060503","attack_DDoS"
2,50752,0,4,0,0,0,3,"5.0","normal"
0,18717,151,8,0,1,6,0,"0.00291561909719569","attack_BruteForce"
3,63052,0,5,2,0,0,0,"5.0","normal"
0,63136,237,1,0,1,4,2,"9.0","normal"
0,19045,100,8,0,1,6,0,"15.0","attack_BruteForce"
0,5555,0,"-1","-1",5,11,"-1","10.0","attack_Scanner"
0,14792,468,8,0,1,6,0,"2.847587691190534e-05","attack_BruteForce"
0,40699,0,"-1","-1",0,11,"-1","13.698891289681395","attack_PathTraversal"
0,10505,286,8,0,1,6,0,"53.673868629101094","attack_BruteForce"
0,5555,0,"-1","-1",5,11,"-1","4.0","attack_Scanner"
0,60576,426,5,0,0,0,3,"22.0","normal"
0,32306,373,5,0,1,5,2,"26.0","attack_XSS"
2,59722,142,2,0,0,2,1,"30.0","normal"
0,7777,0,"-1","-1",5,11,"-1","4.0","attack_Scanner"
1,49153,109,4,0,1,0,3,"26.0","normal"
0,29587,168,6,0,0,1,4,"57.90979168453866","attack_SQLi"
0,31819,582,5,0,1,5,2,"56.73261799921483","attack_XSS"
0,20494,420,6,0,0,1,4,"27.29829135727381","attack_SQLi"
0,52454,224,0,0,1,3,0,"19.0","normal"
0,31292,942,5,0,1,5,2,"0.00947691454341104","attack_XSS"
0,27466,436,6,0,0,2,4,"8.0","attack_SQLi"
0,35080,529,5,0,1,5,2,"11.478563261953264","attack_XSS"
0,29875,412,6,0,0,2,4,"40.52604703056414","attack_SQLi"
0,42765,0,"-1","-1",0,11,"-1","35.49315056953456","attack_PathTraversal"
0,44008,0,"-1","-1",0,11,"-1","56.30564722791329","attack_PathTraversal"
0,32059,663,5,0,1,5,2,"38.20805247847684","attack_XSS"
0,33560,274,5,0,1,5,2,"54.931210538899855","attack_XSS"
2,61626,0,1,0,0,2,3,"10.0","normal"
0,80,57984,"-1","-1",0,2,"-1","25.0","attack_DDoS"
1,443,39872,"-1","-1",0,2,"-1","59.8592184302457","attack_DDoS"
2,58829,0,5,0,1,0,0,"2.0","normal"
0,17817,122,8,0,1,6,0,"55.31690619028315","attack_BruteForce"
3,49527,254,5,2,1,7,2,"3.0","normal"
0,7777,0,"-1","-1",5,11,"-1","0.008793670797882574","attack_Scanner"
0,32716,292,5,0,1,5,2,"38.3150188158543","attack_XSS"
0,16401,247,8,0,1,6,0,"11.0","attack_BruteForce"
0,46920,0,"-1","-1",0,11,"-1","0.008085808900227887","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","32.6422484327897","attack_Scanner"
0,24407,53,6,0,0,1,4,"50.853391330427286","attack_SQLi"
3,61784,444,3,0,1,3,0,"4.0","normal"
0,24532,55,6,0,0,2,4,"1.0","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","42.7935369865903","attack_Scanner"
0,51727,456,0,0,0,0,0,"5.0","normal"
2,49443,186,1,0,1,10,0,"20.0","normal"
0,44071,0,"-1","-1",0,11,"-1","2.0","attack_PathTraversal"
0,45345,0,"-1","-1",0,11,"-1","2.0","attack_PathTraversal"
2,53790,0,5,0,1,6,0,"34.0","normal"
0,10879,226,8,0,1,6,0,"6.0","attack_BruteForce"
0,8000,64513,"-1","-1",0,2,"-1","5.0","attack_DDoS"
2,65031,461,1,0,1,10,0,"16.0","normal"
0,35978,787,5,0,1,5,2,"0.007590743862836372","attack_XSS"
0,34680,871,5,0,1,5,2,"0.007946801909825118","attack_XSS"
1,61504,0,5,0,0,0,2,"1.0","normal"
0,30260,508,5,0,1,5,2,"10.23296204943885","attack_XSS"
1,8000,38202,"-1","-1",0,0,"-1","4.0","attack_DDoS"
1,443,89171,"-1","-1",0,6,"-1","5.0","attack_DDoS"
2,57409,401,5,0,0,2,0,"1.0","normal"
1,53426,0,5,0,0,4,2,"3.0","normal"
0,32228,462,5,0,1,5,2,"0.009243752038881605","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","23.712098140014994","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","0.008792719114171425","attack_Scanner"
0,39479,762,5,0,1,5,2,"57.207129300107624","attack_XSS"
2,61015,206,1,1,0,0,0,"5.0","normal"
1,8080,69170,"-1","-1",0,2,"-1","13.0","attack_DDoS"
2,57168,0,3,0,0,2,1,"1.0","normal"
3,62977,0,4,1,0,2,0,"31.0","normal"
2,51677,482,2,0,1,0,2,"19.0","normal"
0,57093,442,0,0,0,4,2,"6.0","normal"
3,50195,173,5,0,0,0,2,"7.0","normal"
0,49217,0,1,2,0,7,0,"34.0","normal"
0,14192,234,8,0,1,6,0,"4.0","attack_BruteForce"
0,64399,222,5,"-1",1,1,2,"2.0","normal"
0,6666,0,"-1","-1",5,11,"-1","19.0","attack_Scanner"
0,8080,71888,"-1","-1",0,0,"-1","5.0","attack_DDoS"
0,39560,433,5,0,1,5,2,"10.443173128644952","attack_XSS"
0,57503,0,1,2,0,3,2,"21.0","normal"
0,56045,470,5,1,2,10,2,"36.0","normal"
0,31340,593,5,0,1,5,2,"0.004655193046377018","attack_XSS"
0,7777,0,"-1","-1",5,11,"-1","1.0","attack_Scanner"
1,63820,331,2,0,0,0,2,"14.0","normal"
0,21833,339,6,0,0,2,4,"17.27280480233683","attack_SQLi"
3,56148,0,4,0,4,1,3,"5.0","normal"
1,8080,19903,"-1","-1",0,6,"-1","32.8418583202974","attack_DDoS"
0,37784,990,5,0,1,5,2,"20.0","attack_XSS"
1,80,13666,"-1","-1",0,0,"-1","0.006099036437344645","attack_DDoS"
0,22374,174,6,0,0,2,4,"17.718348716849892","attack_SQLi"
0,40264,0,"-1","-1",0,11,"-1","0.002148141685801164","attack_PathTraversal"
1,8080,65013,"-1","-1",0,2,"-1","4.0","attack_DDoS"
0,38632,480,5,0,1,5,2,"0.009573469993101106","attack_XSS"
0,51178,0,0,0,0,4,0,"6.0","normal"
1,8080,75970,"-1","-1",0,0,"-1","0.0","attack_DDoS"
1,8000,41163,"-1","-1",0,2,"-1","0.00505723861223991","attack_DDoS"
2,55618,382,5,2,0,0,0,"1.0","normal"
0,7777,0,"-1","-1",5,11,"-1","0.00745741515141491","attack_Scanner"
0,34453,943,5,0,1,5,2,"38.11472566572128","attack_XSS"
0,49282,0,"-1","-1",0,11,"-1","13.0","attack_PathTraversal"
0,26932,399,6,0,0,2,4,"13.0","attack_SQLi"
0,37563,938,5,0,1,5,2,"6.0","attack_XSS"
0,6666,0,"-1","-1",5,11,"-1","5.0","attack_Scanner"
1,443,27474,"-1","-1",0,0,"-1","7.0","attack_DDoS"
0,8000,84095,"-1","-1",0,0,"-1","17.53572432396575","attack_DDoS"
0,14064,455,8,0,1,6,0,"37.262566242762105","attack_BruteForce"
0,53388,373,2,0,0,0,2,"3.0","normal"
0,23804,239,6,0,0,2,4,"18.0","attack_SQLi"
0,55974,432,5,0,0,2,2,"11.0","normal"
2,57984,0,4,0,5,0,2,"2.0","normal"
0,12930,116,8,0,1,6,0,"9.0","attack_BruteForce"
0,55192,0,3,0,0,0,2,"4.0","normal"
2,57921,312,5,0,0,2,0,"20.0","normal"
0,62761,459,5,0,0,2,0,"1.0","normal"
0,13295,151,8,0,1,6,0,"0.009885621955564104","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","0.001947013304328389","attack_Scanner"
0,63908,288,5,0,1,9,2,"9.0","normal"
2,57420,0,1,"-1",0,3,0,"4.0","normal"
2,50046,165,5,0,0,0,2,"3.0","normal"
0,27067,282,6,0,0,1,4,"22.28283121252059","attack_SQLi"
2,59512,437,1,0,0,8,4,"40.0","normal"
0,11103,194,8,0,1,6,0,"0.0017636145970598928","attack_BruteForce"
0,38122,993,5,0,1,5,2,"0.007074563211551649","attack_XSS"
0,43138,0,"-1","-1",0,11,"-1","0.005992543146716512","attack_PathTraversal"
0,56049,119,5,0,0,2,0,"32.0","normal"
0,50843,0,5,0,1,0,4,"5.0","normal"
0,11232,150,8,0,1,6,0,"0.00031016103224200674","attack_BruteForce"
0,40106,0,"-1","-1",0,11,"-1","28.656526687117612","attack_PathTraversal"
0,58102,0,5,0,1,2,2,"10.0","normal"
0,28250,200,6,0,0,1,4,"39.94095548094311","attack_SQLi"
2,57381,123,4,"-1",0,0,0,"10.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.0004626935598747839","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","46.35104769065139","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","32.08676445134008","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","40.485951367298036","attack_Scanner"
0,46113,0,"-1","-1",0,11,"-1","0.0029500460372334446","attack_PathTraversal"
0,10856,240,8,0,1,6,0,"8.0","attack_BruteForce"
0,60937,359,3,0,0,2,3,"3.0","normal"
0,5555,0,"-1","-1",5,11,"-1","0.0023113414501729425","attack_Scanner"
0,38173,273,5,0,1,5,2,"0.009777791859999259","attack_XSS"
0,8080,51913,"-1","-1",0,0,"-1","1.0","attack_DDoS"
0,38432,769,5,0,1,5,2,"22.0","attack_XSS"
0,15024,126,8,0,1,6,0,"39.0","attack_BruteForce"
2,56558,280,5,0,1,0,0,"18.0","normal"
0,53329,367,5,2,5,4,4,"1.0","normal"
0,22358,158,6,0,0,1,4,"1.0","attack_SQLi"
0,49624,0,"-1","-1",0,11,"-1","20.0","attack_PathTraversal"
0,43541,0,"-1","-1",0,11,"-1","9.0","attack_PathTraversal"
1,63359,174,6,0,0,2,0,"3.0","normal"
0,17833,322,8,0,1,6,0,"14.0","attack_BruteForce"
0,25987,439,6,0,0,1,4,"16.130587954420193","attack_SQLi"
0,51325,135,2,0,0,4,3,"10.0","normal"
0,12637,114,8,0,1,6,0,"0.0","attack_BruteForce"
0,16212,423,8,0,1,6,0,"0.0","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","0.005185896482760661","attack_Scanner"
3,49724,0,4,0,1,0,"-1","12.0","normal"
0,47553,0,"-1","-1",0,11,"-1","4.0","attack_PathTraversal"
1,8080,18580,"-1","-1",0,2,"-1","0.004107844978057016","attack_DDoS"
0,19986,375,8,0,1,6,0,"8.0","attack_BruteForce"
2,58976,165,1,0,0,7,0,"25.0","normal"
2,49545,0,2,0,0,1,3,"0.0","normal"
0,17834,322,8,0,1,6,0,"17.24263545885835","attack_BruteForce"
0,8000,41880,"-1","-1",0,0,"-1","48.43504954271731","attack_DDoS"
2,63388,299,5,0,1,1,2,"16.0","normal"
0,18482,378,8,0,1,6,0,"4.0","attack_BruteForce"
1,443,10808,"-1","-1",0,6,"-1","10.0","attack_DDoS"
1,443,28404,"-1","-1",0,2,"-1","0.003827332915684415","attack_DDoS"
0,41828,0,"-1","-1",0,11,"-1","18.0","attack_PathTraversal"
0,18871,273,8,0,1,6,0,"24.723661303094882","attack_BruteForce"
0,58330,0,5,0,0,3,0,"0.0","normal"
0,17122,382,8,0,1,6,0,"13.0","attack_BruteForce"
0,21984,323,6,0,0,2,4,"10.0","attack_SQLi"
0,55466,170,1,0,0,2,0,"24.0","normal"
0,32851,277,5,0,1,5,2,"59.96985749337771","attack_XSS"
0,5555,0,"-1","-1",5,11,"-1","0.00703456030058054","attack_Scanner"
0,21722,341,6,0,0,1,4,"38.643363280008074","attack_SQLi"
0,34656,521,5,0,1,5,2,"40.0","attack_XSS"
1,65326,287,5,0,0,0,4,"1.0","normal"
0,30083,996,5,0,1,5,2,"0.003664626904786933","attack_XSS"
0,31733,997,5,0,1,5,2,"0.0010280194863583393","attack_XSS"
0,48879,0,"-1","-1",0,11,"-1","8.0","attack_PathTraversal"
0,24938,71,6,0,0,2,4,"37.051267077409804","attack_SQLi"
0,21230,269,6,0,0,2,4,"29.006121511789342","attack_SQLi"
0,14262,360,8,0,1,6,0,"45.94076563344436","attack_BruteForce"
0,20064,72,6,0,0,2,4,"27.09067232142228","attack_SQLi"
0,27104,192,6,0,0,1,4,"2.0","attack_SQLi"
0,29853,294,6,0,0,2,4,"12.0","attack_SQLi"
1,52110,204,5,0,1,0,0,"7.0","normal"
0,45712,0,"-1","-1",0,11,"-1","21.0","attack_PathTraversal"
0,50219,318,"-1",2,0,2,0,"3.0","normal"
0,8000,89486,"-1","-1",0,2,"-1","0.00239018241946381","attack_DDoS"
0,15577,302,8,0,1,6,0,"13.95873762700783","attack_BruteForce"
0,25838,72,6,0,0,2,4,"0.0067998720679711125","attack_SQLi"
0,31415,551,5,0,1,5,2,"0.00048017639155301106","attack_XSS"
2,51601,446,1,0,0,8,0,"0.0","normal"
2,62472,330,6,0,0,2,2,"17.0","normal"
0,17085,381,8,0,1,6,0,"0.0032832249168605176","attack_BruteForce"
0,4444,0,"-1","-1",5,11,"-1","2.0","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","0.004474765667694567","attack_Scanner"
0,53943,0,5,0,0,4,2,"0.0","normal"
3,61211,302,1,0,0,2,0,"4.0","normal"
0,8080,68745,"-1","-1",0,0,"-1","0.001183361064051156","attack_DDoS"
2,60155,291,5,0,1,4,0,"19.0","normal"
2,52011,0,1,0,0,9,0,"9.0","normal"
2,53083,178,5,0,1,2,0,"8.0","normal"
0,38128,677,5,0,1,5,2,"14.0","attack_XSS"
2,61324,238,5,1,1,10,"-1","0.0","normal"
0,48504,0,"-1","-1",0,11,"-1","17.0","attack_PathTraversal"
1,8000,81874,"-1","-1",0,0,"-1","35.0","attack_DDoS"
2,49194,0,5,0,1,0,3,"1.0","normal"
0,49537,0,"-1","-1",0,11,"-1","13.83660459263741","attack_PathTraversal"
0,49303,0,"-1","-1",0,11,"-1","0.006980038104719945","attack_PathTraversal"
0,45453,0,"-1","-1",0,11,"-1","45.45899478373735","attack_PathTraversal"
1,49265,448,1,0,0,8,4,"9.0","normal"
0,44733,0,"-1","-1",0,11,"-1","40.03027395391783","attack_PathTraversal"
1,8080,17076,"-1","-1",0,6,"-1","3.0","attack_DDoS"
0,14587,200,8,0,1,6,0,"24.0","attack_BruteForce"
0,6666,0,"-1","-1",5,11,"-1","22.613393568937227","attack_Scanner"
0,36425,250,5,0,1,5,2,"0.004119134203906059","attack_XSS"
2,50830,109,1,0,0,1,0,"5.0","normal"
0,29015,129,6,0,0,2,4,"15.554367384224985","attack_SQLi"
3,62267,324,3,0,0,2,0,"3.0","normal"
1,60812,0,3,2,1,0,0,"21.0","normal"
0,38913,635,5,0,1,5,2,"12.0","attack_XSS"
2,61531,419,5,0,0,2,2,"15.0","normal"
0,30009,581,5,0,1,5,2,"48.35164691063912","attack_XSS"
0,45236,0,"-1","-1",0,11,"-1","35.56373614589197","attack_PathTraversal"
0,22146,212,6,0,0,1,4,"19.0","attack_SQLi"
2,62738,141,3,0,0,0,0,"13.0","normal"
0,22076,100,6,0,0,2,4,"59.72547474444439","attack_SQLi"
0,17838,243,8,0,1,6,0,"51.234040940406295","attack_BruteForce"
0,24491,267,6,0,0,2,4,"0.0014945716091487472","attack_SQLi"
0,37347,413,5,0,1,5,2,"15.0","attack_XSS"
2,62420,165,5,0,0,0,1,"5.0","normal"
0,26296,239,6,0,0,2,4,"0.0074144179058464234","attack_SQLi"
0,80,32214,"-1","-1",0,2,"-1","39.21997661837244","attack_DDoS"
0,37375,551,5,0,1,5,2,"0.005966310122368929","attack_XSS"
0,10501,495,8,0,1,6,0,"0.00909532450222566","attack_BruteForce"
2,61119,0,2,1,0,3,0,"2.0","normal"
0,37015,911,5,0,1,5,2,"0.0","attack_XSS"
0,28962,180,6,0,0,1,4,"0.004353470188013227","attack_SQLi"
1,8000,80304,"-1","-1",0,6,"-1","11.816986732095959","attack_DDoS"
0,45711,0,"-1","-1",0,11,"-1","11.0","attack_PathTraversal"
3,61414,263,6,0,1,7,3,"11.0","normal"
0,47939,0,"-1","-1",0,11,"-1","13.446671763613496","attack_PathTraversal"
0,51779,470,5,0,0,1,1,"16.0","normal"
2,65247,0,5,0,0,2,0,"12.0","normal"
0,47959,0,"-1","-1",0,11,"-1","51.321063593872395","attack_PathTraversal"
0,20121,347,6,0,0,2,4,"3.0","attack_SQLi"
0,5555,0,"-1","-1",5,11,"-1","32.03613302927137","attack_Scanner"
0,26792,110,6,0,0,2,4,"37.29244321663203","attack_SQLi"
0,39982,860,5,0,1,5,2,"2.0","attack_XSS"
2,50172,461,1,"-1",0,0,0,"55.0","normal"
1,55020,480,2,2,0,7,1,"2.0","normal"
0,4444,0,"-1","-1",5,11,"-1","31.481678661032312","attack_Scanner"
3,60581,343,2,2,0,0,0,"11.0","normal"
0,33902,984,5,0,1,5,2,"20.0","attack_XSS"
0,28694,177,6,0,0,2,4,"0.006215035343806836","attack_SQLi"
2,50483,259,5,0,0,9,1,"3.0","normal"
0,43578,0,"-1","-1",0,11,"-1","0.009234456379471807","attack_PathTraversal"
0,23642,253,6,0,0,1,4,"2.0","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","12.0","attack_Scanner"
0,53554,384,1,0,4,2,2,"12.0","normal"
0,26674,105,6,0,0,2,4,"37.61375337242722","attack_SQLi"
0,5555,0,"-1","-1",5,11,"-1","54.491926575048616","attack_Scanner"
2,60475,353,1,0,0,0,0,"8.0","normal"
1,55703,143,5,0,0,3,0,"5.0","normal"
0,14088,459,8,0,1,6,0,"47.59427303304317","attack_BruteForce"
0,15080,411,8,0,1,6,0,"45.60646508395215","attack_BruteForce"
2,55370,439,1,0,1,0,0,"5.0","normal"
0,6666,0,"-1","-1",5,11,"-1","15.972801163703622","attack_Scanner"
0,54401,0,0,0,0,9,3,"8.0","normal"
0,34098,456,5,0,1,5,2,"25.0","attack_XSS"
0,53105,290,5,0,0,6,0,"1.0","normal"
0,61670,112,1,0,0,2,0,"17.0","normal"
2,62975,366,3,2,0,1,0,"15.0","normal"
0,59822,0,1,0,0,7,0,"5.0","normal"
0,36508,249,5,0,1,5,2,"1.0","attack_XSS"
0,42340,0,"-1","-1",0,11,"-1","12.858420138103302","attack_PathTraversal"
0,30629,411,5,0,1,5,2,"0.008670557339246486","attack_XSS"
0,443,48739,"-1","-1",0,2,"-1","0.0005932119389656054","attack_DDoS"
0,63315,405,0,0,0,0,3,"2.0","normal"
0,43358,0,"-1","-1",0,11,"-1","39.55229819406446","attack_PathTraversal"
