"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
0,30981,5077,4,0,0,1,1,"7.0","normal"
2,24893,8560,1,0,0,10,2,"26.0","normal"
0,5555,3718,1,0,0,10,2,"10.0","anomaly"
2,4444,6948,5,2,0,7,4,"5.0","anomaly"
2,40174,8982,2,2,2,2,0,"113.0","normal"
2,37366,2681,0,0,0,0,4,"7.0","normal"
1,18553,9612,4,0,1,0,0,"9.0","normal"
0,9009,3199,6,2,0,2,0,"16.0","normal"
0,25220,8850,3,0,5,0,0,"10.0","normal"
1,54183,2535,5,2,0,0,0,"6.0","normal"
3,10345,2828,3,2,1,8,0,"23.0","normal"
2,6666,4213,5,0,0,10,"-1","0.0","anomaly"
0,5555,3793,5,2,0,1,0,"3.0","anomaly"
2,58676,96284,6,2,0,8,"-1","20.0","anomaly"
1,45118,5505,3,0,1,0,0,"10.0","normal"
2,6062,9344,3,0,0,8,0,"49.0","normal"
3,5555,28,1,0,0,0,1,"12.0","anomaly"
3,3989,2446,6,0,2,0,2,"50.0","normal"
2,19020,6160,5,0,1,0,0,"1.0","normal"
0,5555,4808,4,0,1,9,0,"16.0","anomaly"
3,19658,5518,0,2,1,2,0,"1.0","normal"
0,55608,5057,1,1,1,1,0,"14.0","normal"
2,4444,6154,3,2,0,7,0,"10.0","anomaly"
2,10017,9356,0,1,0,0,0,"17.0","normal"
0,10503,2011,2,0,1,0,0,"13.0","normal"
0,5555,3308,6,0,0,10,0,"7.0","anomaly"
1,32674,138,4,0,0,0,"-1","27.0","normal"
0,41438,3862,6,0,0,7,0,"0.00809692371768309","anomaly"
3,23678,7304,1,0,1,10,2,"6.0","normal"
2,6666,3622,6,0,0,7,4,"44.0","anomaly"
0,65446,6085,3,1,0,0,0,"33.0","normal"
1,56599,5039,4,0,0,2,2,"11.0","normal"
0,12497,52494,0,"-1",0,0,0,"18.0","anomaly"
2,44964,9886,1,0,0,2,2,"6.0","normal"
1,1832,2681,5,0,2,2,0,"0.096737606559897","anomaly"
2,59075,8092,5,0,0,6,0,"3.0","normal"
3,17735,56412,1,0,2,4,0,"17.0","anomaly"
1,19700,4538,5,2,0,8,4,"13.0","normal"
3,5582,7913,0,0,1,3,0,"3.0","normal"
2,7777,6800,5,0,1,3,2,"6.0","anomaly"
0,17289,5509,2,0,5,4,0,"4.0","normal"
0,5555,711,2,1,1,2,3,"3.0","anomaly"
3,36423,8442,6,0,1,1,0,"8.0","normal"
3,12373,9408,3,0,0,2,3,"1.0","normal"
2,16510,83660,5,"-1",1,2,3,"10.0","anomaly"
1,4444,8427,4,0,0,10,"-1","23.0","anomaly"
3,48251,2330,4,0,1,0,4,"10.0","normal"
1,37479,8346,0,0,1,4,1,"4.0","normal"
3,25742,1563,5,0,1,2,2,"0.03617028013914891","anomaly"
1,55663,294,0,0,0,1,3,"19.0","normal"
3,15064,5241,3,0,1,2,0,"2.0","normal"
2,5189,7977,5,0,1,9,0,"10.0","normal"
3,16986,935,3,0,0,0,0,"1.0","normal"
0,58738,2607,6,0,0,7,4,"6.0","normal"
1,41084,2330,2,1,0,0,"-1","1.0","normal"
1,4444,7373,4,0,0,9,2,"22.0","anomaly"
1,16391,9012,6,0,0,0,3,"5.0","normal"
2,23199,790,5,1,0,3,1,"5.0","normal"
2,45620,1124,4,"-1",1,2,"-1","19.0","normal"
1,59863,6361,2,0,0,2,2,"14.0","normal"
0,11403,7279,5,0,0,10,"-1","5.0","normal"
1,56817,9065,3,1,2,0,4,"10.0","normal"
3,58255,7099,0,"-1",0,7,4,"4.0","normal"
1,4873,105,6,0,0,0,2,"0.002885636651348067","anomaly"
1,7777,5695,3,"-1",1,4,3,"9.0","anomaly"
1,51122,269,3,0,1,0,1,"2.0","normal"
0,39808,8119,6,0,0,0,0,"10.0","normal"
0,23386,7832,4,0,1,5,3,"13.0","normal"
3,6666,3078,3,0,1,0,3,"29.0","anomaly"
3,57652,4350,2,"-1",0,1,2,"0.08808206692963502","anomaly"
1,32468,8134,2,0,1,7,0,"2.0","normal"
1,17570,3103,0,1,1,7,0,"5.0","normal"
2,1800,2544,5,2,0,0,"-1","0.07843435171415963","anomaly"
0,7777,5127,0,0,0,8,0,"2.0","anomaly"
0,16459,48419,6,0,1,1,0,"49.0","anomaly"
3,8080,9930,5,0,1,3,1,"5.0","anomaly"
0,60842,9089,6,1,1,4,0,"0.08237864226816394","anomaly"
1,38397,3666,3,0,1,0,0,"10.0","normal"
2,51119,3019,5,0,1,2,4,"24.0","normal"
2,7777,1387,1,0,1,2,"-1","29.0","anomaly"
3,15800,3732,5,0,1,4,0,"22.0","normal"
2,44866,2783,5,0,5,10,1,"57.0","normal"
0,40765,5956,5,0,1,0,2,"0.0","normal"
2,54171,6222,4,2,0,2,2,"3.0","normal"
3,5520,7774,4,0,1,0,0,"1.0","normal"
2,55406,3861,5,0,0,7,0,"2.0","normal"
2,49950,287,6,0,0,0,4,"1.0","normal"
2,6666,9112,5,0,0,0,2,"6.0","anomaly"
3,1495,215,2,"-1",0,2,0,"18.0","normal"
2,48101,6121,4,0,0,2,0,"46.0","normal"
2,48008,8738,3,"-1",1,0,2,"23.0","normal"
1,4444,4335,3,0,0,0,2,"7.0","anomaly"
3,48270,6099,1,0,0,10,"-1","23.0","normal"
1,7122,1257,3,"-1",0,7,0,"17.0","normal"
1,24218,9316,4,0,0,4,4,"0.00835106775063601","anomaly"
3,16283,46855,6,"-1",1,0,"-1","0.0","anomaly"
3,7777,3384,5,"-1",0,0,0,"48.0","anomaly"
2,27155,390,0,0,0,5,4,"61.0","normal"
0,63721,8032,3,0,1,2,"-1","22.0","normal"
0,64891,8462,3,0,1,0,2,"14.0","normal"
0,45250,2842,5,0,0,2,3,"2.0","normal"
0,8621,6653,0,0,5,8,0,"12.0","normal"
3,19827,2912,0,0,3,4,0,"9.0","normal"
2,6581,8326,0,2,1,2,0,"5.0","normal"
0,61063,65233,0,2,1,7,0,"25.0","anomaly"
1,19056,55636,0,2,0,1,0,"17.0","anomaly"
2,7362,8068,6,"-1",0,4,0,"25.0","normal"
2,25031,5994,4,0,1,2,4,"26.0","normal"
0,3662,2415,4,0,4,2,2,"19.0","normal"
2,20828,7701,1,0,0,0,1,"19.0","normal"
1,62669,11049,1,0,0,0,4,"22.0","anomaly"
3,4444,8998,4,0,0,0,"-1","9.0","anomaly"
0,25952,2581,3,"-1",0,0,0,"57.0","normal"
1,60230,2671,5,2,0,2,2,"4.0","normal"
0,24995,6450,3,0,1,2,4,"4.0","normal"
0,37486,7354,5,0,0,4,4,"14.0","normal"
2,61292,9131,3,0,1,2,2,"49.0","normal"
3,36028,9695,6,0,0,2,1,"6.0","normal"
2,44019,1515,0,"-1",3,6,2,"2.0","normal"
2,57436,8418,4,0,0,4,1,"1.0","normal"
3,14195,7322,0,"-1",0,0,"-1","2.0","normal"
3,54336,4516,6,0,1,2,3,"21.0","normal"
0,50107,6622,1,2,0,1,2,"14.0","normal"
1,50332,9265,6,1,1,0,"-1","3.0","normal"
3,12429,8685,6,2,0,0,0,"15.0","normal"
1,4444,2902,1,"-1",1,2,3,"0.0","anomaly"
3,64749,882,1,1,3,5,4,"7.0","normal"
0,48318,6117,4,0,0,10,0,"5.0","normal"
3,57435,3326,0,0,1,0,2,"5.0","normal"
2,61901,5243,0,0,0,0,2,"8.0","normal"
3,8080,2762,5,"-1",3,4,2,"7.0","anomaly"
0,20469,3008,0,0,1,0,2,"10.0","normal"
3,63206,9354,3,0,1,0,0,"0.051980514726099096","anomaly"
1,57500,4041,6,0,0,2,1,"9.0","normal"
2,15739,1567,6,0,0,4,4,"13.0","normal"
3,5010,5696,2,0,0,0,4,"15.0","normal"
1,32126,402,3,0,0,2,0,"25.0","normal"
3,29601,7674,0,0,0,6,1,"1.0","normal"
3,20593,3406,6,0,0,3,"-1","5.0","normal"
1,30439,5402,1,1,0,4,2,"0.06738334940258299","anomaly"
0,26558,858,4,1,1,2,"-1","0.08270908520281986","anomaly"
1,40098,588,6,0,0,7,2,"4.0","normal"
3,60460,5330,3,0,0,4,"-1","48.0","normal"
1,48102,6233,2,0,0,0,3,"1.0","normal"
2,30963,8432,4,0,0,2,2,"8.0","normal"
1,7777,9256,0,0,0,0,0,"1.0","anomaly"
2,19274,1946,1,0,1,0,3,"53.0","normal"
1,23094,463,6,0,0,2,1,"15.0","normal"
3,10788,6751,3,0,1,0,0,"8.0","normal"
1,26094,224,4,0,0,0,"-1","41.0","normal"
0,55456,2850,6,0,0,0,0,"0.0","normal"
3,22955,6232,1,0,0,7,1,"11.0","normal"
3,53944,8811,2,0,0,2,0,"37.0","normal"
1,11491,85107,2,0,0,4,0,"4.0","anomaly"
2,33741,5951,4,0,1,0,1,"4.0","normal"
2,56314,7619,6,0,1,2,0,"17.0","normal"
0,41097,3626,1,0,1,2,0,"1.0","normal"
1,25309,8210,3,0,1,0,0,"12.0","normal"
2,52038,2773,1,2,1,1,3,"28.0","normal"
0,15477,5626,2,0,0,4,0,"1.0","normal"
2,6666,9308,2,0,1,0,0,"1.0","anomaly"
2,31300,6305,0,0,1,2,1,"22.0","normal"
2,29021,89218,2,0,1,0,0,"22.0","anomaly"
2,38648,9035,2,0,2,2,0,"35.0","normal"
3,16475,7299,6,0,0,6,4,"20.0","normal"
2,54539,7737,2,0,0,9,0,"18.0","normal"
0,4319,1812,2,0,0,0,2,"8.0","normal"
0,48847,5037,5,0,0,0,3,"5.0","normal"
1,14904,1102,5,1,3,0,0,"44.0","normal"
3,2921,6748,3,2,1,0,"-1","12.0","normal"
3,4444,9034,6,2,1,0,0,"3.0","anomaly"
0,37548,8497,3,0,0,4,0,"1.0","normal"
3,14095,30786,2,0,0,0,"-1","3.0","anomaly"
2,5555,9018,4,0,0,5,0,"10.0","anomaly"
1,15546,3294,4,0,0,2,3,"38.0","normal"
3,7031,6010,2,0,2,2,3,"23.0","normal"
3,2763,4117,4,0,0,4,4,"2.0","normal"
0,4444,7379,5,0,1,4,1,"16.0","anomaly"
0,25917,8159,5,0,0,0,2,"0.07202821690064072","anomaly"
3,41428,3123,6,0,0,7,0,"0.05001269585007883","anomaly"
0,44600,7610,5,0,0,6,4,"29.0","normal"
2,30028,146,3,0,0,8,0,"24.0","normal"
3,8080,1764,2,0,0,10,2,"12.0","anomaly"
1,39302,4637,3,1,1,0,2,"5.0","normal"
1,19705,596,4,1,2,4,0,"0.0","normal"
0,61293,39502,1,0,2,10,0,"25.0","anomaly"
0,48693,3296,5,0,2,3,3,"9.0","normal"
2,5555,834,0,0,5,4,1,"48.0","anomaly"
1,6666,8705,3,0,0,0,0,"20.0","anomaly"
3,53123,5984,2,0,1,0,0,"0.0739808556222444","anomaly"
3,4444,6523,5,2,1,3,1,"2.0","anomaly"
3,37090,8155,6,0,0,9,0,"18.0","normal"
2,19088,88000,4,0,1,0,3,"12.0","anomaly"
1,7021,9980,6,0,0,0,2,"0.018956212381531015","anomaly"
2,7777,1724,6,0,1,9,0,"1.0","anomaly"
3,18356,406,0,"-1",0,3,2,"4.0","normal"
3,45489,9837,2,"-1",1,8,0,"19.0","normal"
3,6666,1824,3,0,1,2,3,"2.0","anomaly"
3,31211,28461,6,0,0,2,4,"0.0","anomaly"
1,60323,4234,0,0,0,0,0,"38.0","normal"
0,44546,12631,4,0,0,2,3,"13.0","anomaly"
0,6666,8817,0,0,0,0,0,"8.0","anomaly"
3,55551,3197,4,2,0,0,2,"79.0","normal"
0,23642,60169,1,0,1,1,4,"4.0","anomaly"
3,36214,4424,6,0,0,2,"-1","37.0","normal"
3,40782,4,3,1,5,5,1,"2.0","normal"
2,40976,2294,3,0,0,0,0,"28.0","normal"
2,46504,8747,4,2,0,0,3,"3.0","normal"
0,25907,79611,0,0,3,0,0,"6.0","anomaly"
3,28214,9824,0,0,0,0,0,"8.0","normal"
2,50942,6379,4,0,0,0,0,"0.024303181232421558","anomaly"
3,32602,9374,2,0,0,0,0,"34.0","normal"
0,40556,6123,5,0,0,4,4,"0.029818537408866464","anomaly"
0,17625,3644,0,1,0,4,0,"45.0","normal"
2,54141,6273,0,0,0,9,2,"10.0","normal"
1,46360,7431,2,1,1,3,2,"9.0","normal"
2,10471,9343,0,0,0,0,2,"16.0","normal"
1,63165,8276,3,1,1,8,2,"3.0","normal"
2,15760,8894,4,0,0,0,4,"2.0","normal"
3,14096,1357,5,0,1,2,2,"6.0","normal"
2,33577,4815,3,0,3,9,4,"23.0","normal"
3,26972,95404,1,0,1,10,0,"57.0","anomaly"
0,37915,4573,2,0,0,2,4,"3.0","normal"
1,47471,7619,1,"-1",0,10,1,"44.0","normal"
1,18824,55814,4,0,0,9,2,"13.0","anomaly"
3,25719,5724,0,1,0,0,1,"23.0","normal"
1,53198,882,0,1,1,7,4,"11.0","normal"
2,8977,2131,1,2,0,7,3,"33.0","normal"
1,4444,8809,3,2,1,0,0,"1.0","anomaly"
1,56261,5590,1,0,0,8,4,"3.0","normal"
0,11190,84062,1,0,0,2,2,"13.0","anomaly"
0,3799,8044,4,0,0,2,3,"20.0","normal"
3,37856,25259,6,0,0,0,3,"4.0","anomaly"
2,19824,6256,1,0,1,1,0,"16.0","normal"
1,28184,3927,5,0,1,0,1,"1.0","normal"
1,7558,6524,0,2,0,0,"-1","35.0","normal"
3,9388,1892,3,"-1",1,8,0,"42.0","normal"
0,45098,2415,6,0,0,0,0,"11.0","normal"
3,6666,604,1,0,3,0,0,"21.0","anomaly"
1,34277,9316,4,1,1,2,3,"12.0","normal"
0,5555,737,4,1,0,9,4,"0.0","anomaly"
3,19025,4248,2,0,1,0,"-1","4.0","normal"
0,48748,3642,3,0,1,5,2,"52.0","normal"
3,19997,7082,4,0,0,8,2,"32.0","normal"
2,7376,4958,2,0,0,2,2,"4.0","normal"
3,53882,2761,5,0,1,2,0,"17.0","normal"
1,31461,545,2,0,0,0,2,"51.0","normal"
2,30909,6376,2,0,0,0,2,"0.018713143270818057","anomaly"
1,7777,6222,6,1,0,0,1,"127.0","anomaly"
1,37582,4524,6,1,1,0,0,"5.0","normal"
1,33746,8113,1,1,0,8,0,"0.033468795253639626","anomaly"
0,8522,3618,2,0,0,8,1,"18.0","normal"
3,50010,7910,1,0,1,0,0,"18.0","normal"
3,60083,7697,0,0,0,0,4,"4.0","normal"
2,4444,3777,3,2,1,0,0,"8.0","anomaly"
2,4443,4435,5,1,0,2,0,"2.0","normal"
1,30738,5686,6,0,0,2,3,"76.0","normal"
2,8377,74655,0,0,0,0,1,"33.0","anomaly"
2,27239,6175,6,0,0,0,"-1","37.0","normal"
3,27267,6671,2,0,1,0,2,"18.0","normal"
3,28050,4006,2,0,0,0,0,"0.004929067065244453","anomaly"
2,6065,2510,4,0,0,2,3,"0.0630868389084483","anomaly"
2,9053,3044,5,2,0,3,3,"12.0","normal"
1,51892,3140,5,0,0,4,0,"9.0","normal"
1,6196,4136,4,2,0,2,1,"6.0","normal"
1,5958,2363,1,0,0,2,"-1","7.0","normal"
0,20366,9822,3,0,1,0,"-1","21.0","normal"
2,64305,6947,5,0,0,1,0,"30.0","normal"
1,42519,6559,6,0,0,5,2,"9.0","normal"
2,2252,494,2,2,0,7,2,"52.0","normal"
2,24076,5991,5,0,1,0,3,"28.0","normal"
3,31655,3342,3,2,0,0,2,"57.0","normal"
1,24760,3262,2,0,3,2,2,"39.0","normal"
0,52674,3968,0,0,1,3,"-1","35.0","normal"
0,15845,9974,3,0,0,6,4,"4.0","normal"
1,63762,3674,0,0,1,0,0,"18.0","normal"
0,47319,2679,0,0,0,4,0,"6.0","normal"
0,15932,7357,0,0,0,3,3,"1.0","normal"
3,18113,4776,3,0,0,2,2,"6.0","normal"
1,2713,7531,3,0,0,2,0,"4.0","normal"
3,20307,464,5,0,0,2,4,"25.0","normal"
1,29707,371,1,0,1,7,0,"15.0","normal"
0,5555,6839,3,0,0,7,3,"17.0","anomaly"
0,24792,5581,4,0,1,0,2,"33.0","normal"
0,29376,6984,2,2,1,2,2,"7.0","normal"
0,5793,3876,6,0,2,2,0,"0.01547586013401483","anomaly"
2,55535,919,3,0,0,2,2,"0.0","normal"
1,39196,72083,3,2,0,4,1,"11.0","anomaly"
0,2423,4571,2,0,0,2,0,"6.0","normal"
1,63743,2744,1,0,1,4,0,"0.08222263252564589","anomaly"
2,34365,7727,5,0,1,0,0,"46.0","normal"
1,19570,6079,2,0,1,0,2,"44.0","normal"
1,32624,2080,4,0,1,0,0,"7.0","normal"
1,25531,215,1,0,0,2,0,"20.0","normal"
1,38011,3612,4,1,0,2,0,"31.0","normal"
1,11164,5476,0,2,1,6,4,"27.0","normal"
2,14272,14986,1,0,0,0,4,"19.0","anomaly"
2,55917,55802,4,"-1",2,0,"-1","49.0","anomaly"
1,51859,3262,3,0,0,5,1,"4.0","normal"
1,31716,129,3,2,1,3,0,"65.0","normal"
0,29157,5428,5,1,1,0,1,"26.0","normal"
0,21366,4818,1,0,1,10,1,"21.0","normal"
1,48839,6106,2,2,1,10,0,"3.0","normal"
2,54717,3759,4,0,1,4,0,"68.0","normal"
3,5555,2577,2,0,0,9,0,"77.0","anomaly"
2,41966,382,1,0,0,6,4,"7.0","normal"
3,24724,8549,1,0,0,0,4,"37.0","normal"
1,64837,8321,4,0,0,0,1,"7.0","normal"
1,40091,6139,4,"-1",1,4,2,"33.0","normal"
3,62821,3454,6,1,0,3,4,"0.04286783997753422","anomaly"
1,63285,7178,6,0,0,6,1,"15.0","normal"
3,12720,28942,4,1,0,4,4,"1.0","anomaly"
0,8080,4712,3,2,5,7,4,"4.0","anomaly"
2,29740,1716,3,0,0,1,0,"4.0","normal"
0,64401,8236,3,0,0,0,2,"6.0","normal"
1,25710,5810,1,0,1,2,0,"34.0","normal"
0,4444,966,1,2,3,10,1,"6.0","anomaly"
1,41039,2939,6,0,1,0,0,"6.0","normal"
3,62170,40655,0,0,1,2,"-1","4.0","anomaly"
3,19278,7594,2,0,1,10,"-1","1.0","normal"
1,37816,4873,1,0,2,0,2,"2.0","normal"
2,2965,7478,2,"-1",1,2,0,"0.047715772514039","anomaly"
2,9707,7151,1,0,0,6,0,"0.061481134112604745","anomaly"
0,32441,4674,6,0,0,10,2,"0.03140378495964835","anomaly"
3,16674,7962,1,0,0,0,0,"2.0","normal"
0,29435,2587,6,0,0,2,1,"56.0","normal"
1,1471,55540,4,0,0,2,2,"5.0","anomaly"
2,23883,9296,2,0,1,0,0,"25.0","normal"
0,5555,6371,0,0,1,6,0,"25.0","anomaly"
2,63466,4626,0,0,0,0,0,"7.0","normal"
0,42933,1268,3,0,0,2,"-1","11.0","normal"
2,6666,6941,6,0,0,4,0,"47.0","anomaly"
2,47758,9120,6,0,0,2,0,"0.07508790353112926","anomaly"
2,21358,9654,0,0,3,4,0,"4.0","normal"
2,44305,5374,0,0,1,1,0,"0.0","normal"
3,3082,9968,5,2,1,0,0,"17.0","normal"
0,26326,8901,3,0,2,2,0,"3.0","normal"
1,42882,54654,4,0,1,4,0,"20.0","anomaly"
0,39930,7244,3,0,0,3,3,"15.0","normal"
2,61912,421,3,0,0,1,0,"2.0","normal"
0,59183,9673,5,"-1",1,3,"-1","1.0","normal"
0,63083,8224,3,1,0,9,2,"2.0","normal"
1,12132,6370,1,0,0,3,"-1","0.04450455776449246","anomaly"
2,52796,242,1,0,0,0,0,"41.0","normal"
3,32782,4390,5,0,1,0,0,"1.0","normal"
2,40071,15116,0,0,0,3,1,"60.0","anomaly"
2,10506,5968,2,0,0,4,3,"16.0","normal"
1,31450,2350,4,"-1",2,10,0,"49.0","normal"
1,49019,9021,5,0,0,2,"-1","27.0","normal"
1,52647,9803,2,0,0,2,2,"7.0","normal"
3,40144,8428,1,"-1",0,2,4,"0.07515707669539776","anomaly"
3,53120,5839,4,0,1,0,"-1","0.06009049859978149","anomaly"
1,7997,4213,5,0,0,8,0,"41.0","normal"
0,1134,1364,3,0,4,3,4,"31.0","normal"
2,64447,2765,2,0,0,10,0,"0.02425470581364102","anomaly"
0,29569,2904,2,1,0,2,0,"37.0","normal"
2,4153,6103,4,2,0,7,4,"17.0","normal"
1,59053,8143,2,0,1,0,0,"22.0","normal"
0,44417,7088,4,0,0,2,2,"37.0","normal"
1,48056,3001,3,1,0,8,4,"2.0","normal"
1,25891,8851,6,2,0,0,4,"6.0","normal"
0,57651,5941,5,0,1,0,"-1","16.0","normal"
2,49622,2819,5,1,0,9,1,"9.0","normal"
3,44230,8417,5,0,2,0,0,"0.06632658737106596","anomaly"
0,3628,6614,1,0,1,0,0,"2.0","normal"
3,17073,364,6,0,0,0,2,"11.0","normal"
3,26126,3893,0,0,1,0,4,"46.0","normal"
3,20409,5178,4,2,1,2,3,"8.0","normal"
0,8530,1837,3,1,0,2,"-1","2.0","normal"
1,13607,7389,0,2,1,10,0,"62.0","normal"
3,61218,3253,4,0,3,5,3,"9.0","normal"
3,44814,1319,0,0,1,4,0,"9.0","normal"
3,36612,3114,3,0,0,9,0,"11.0","normal"
1,36250,99416,3,1,0,2,"-1","5.0","anomaly"
2,43323,1882,3,0,0,3,1,"6.0","normal"
0,6203,69754,6,0,0,3,1,"3.0","anomaly"
2,2265,3129,5,1,0,8,0,"19.0","normal"
0,22551,9947,1,"-1",0,4,0,"23.0","normal"
2,38497,268,5,1,2,6,0,"37.0","normal"
2,7777,975,5,0,0,2,2,"5.0","anomaly"
2,33809,2653,3,"-1",1,6,0,"36.0","normal"
3,4514,7104,4,0,0,0,0,"65.0","normal"
2,57628,6957,6,1,1,7,2,"0.03527078303083451","anomaly"
0,28298,1630,6,0,1,0,0,"25.0","normal"
3,35461,1812,3,0,2,5,0,"14.0","normal"
1,62272,76727,3,0,0,0,2,"1.0","anomaly"
0,6666,1831,6,0,2,4,3,"38.0","anomaly"
2,61302,7204,0,"-1",2,4,3,"29.0","normal"
0,36706,7766,0,0,0,0,0,"30.0","normal"
3,19874,60125,5,0,0,0,1,"28.0","anomaly"
2,20823,1553,2,"-1",0,10,0,"7.0","normal"
1,31767,2809,2,0,0,1,0,"12.0","normal"
2,5555,966,0,0,0,4,1,"61.0","anomaly"
2,49449,1033,3,2,1,9,2,"2.0","normal"
1,48510,2149,3,0,0,4,3,"0.0921019014000896","anomaly"
1,28106,2398,6,0,1,2,"-1","19.0","normal"
3,24252,2024,5,0,0,7,0,"0.09439608353238149","anomaly"
1,25445,507,4,0,1,1,3,"8.0","normal"
2,14925,4108,1,0,0,4,0,"15.0","normal"
3,4444,2321,2,0,0,2,2,"33.0","anomaly"
3,14059,3841,5,0,0,0,2,"25.0","normal"
3,64798,1381,5,1,0,0,"-1","14.0","normal"
0,46735,3580,5,2,1,1,1,"16.0","normal"
1,19750,2637,6,0,0,2,0,"14.0","normal"
3,58842,70480,6,0,4,0,2,"0.0","anomaly"
3,22276,7226,1,0,1,0,3,"5.0","normal"
2,5879,1234,6,0,1,10,4,"7.0","normal"
2,60117,2364,4,0,0,0,0,"18.0","normal"
1,7777,555,1,0,0,2,3,"4.0","anomaly"
3,49184,2800,3,2,1,9,2,"0.059783750012808445","anomaly"
2,31042,1907,5,1,0,3,2,"1.0","normal"
1,54982,3240,6,0,1,5,2,"1.0","normal"
1,45568,7526,6,"-1",0,0,"-1","0.016936362159366482","anomaly"
1,10784,1173,0,0,5,10,2,"13.0","normal"
3,64870,5330,2,0,0,0,0,"0.09177899097113838","anomaly"
3,24656,1916,4,1,1,1,0,"13.0","normal"
3,16179,9359,2,0,0,1,4,"6.0","normal"
2,27892,1956,3,0,0,0,3,"27.0","normal"
2,53491,8436,1,0,0,8,2,"6.0","normal"
1,8068,2883,5,"-1",0,2,1,"27.0","normal"
1,15115,506,0,0,0,2,1,"47.0","normal"
1,49046,5738,1,2,1,1,1,"0.045919758178002194","anomaly"
2,1536,9944,1,"-1",1,6,2,"12.0","normal"
3,24550,2235,6,"-1",0,4,3,"25.0","normal"
1,61611,8643,1,0,0,0,2,"4.0","normal"
2,17270,8652,1,1,0,5,"-1","10.0","normal"
1,53052,9599,5,1,1,2,2,"28.0","normal"
0,58218,529,3,0,0,0,0,"57.0","normal"
2,32235,857,6,0,0,8,3,"11.0","normal"
1,17884,18801,0,"-1",0,0,0,"14.0","anomaly"
2,62967,1782,6,1,4,2,2,"0.07815282187246553","anomaly"
2,24418,3081,1,0,2,0,"-1","3.0","normal"
3,41641,9718,0,"-1",1,4,0,"0.03756952192472235","anomaly"
2,23645,6256,5,"-1",0,0,0,"26.0","normal"
3,38221,3365,0,0,0,2,2,"17.0","normal"
0,21236,305,6,"-1",0,10,4,"2.0","normal"
2,20629,5695,0,0,1,0,1,"13.0","normal"
0,16497,5060,3,0,1,4,2,"4.0","normal"
2,41565,6944,1,"-1",0,5,0,"0.083049794510275","anomaly"
1,34978,6947,2,0,0,1,0,"17.0","normal"
2,24033,3534,5,0,0,0,"-1","14.0","normal"
2,43882,2800,4,0,1,4,0,"7.0","normal"
1,30281,10426,6,0,1,0,0,"32.0","anomaly"
1,22169,8943,3,0,2,3,"-1","72.0","normal"
1,10921,943,3,0,0,3,0,"0.06622635130906498","anomaly"
0,57086,5874,2,0,3,0,0,"1.0","normal"
1,2574,6309,5,"-1",0,1,0,"8.0","normal"
3,46758,964,6,0,1,0,3,"0.04613454033186442","anomaly"
1,54798,7162,2,0,0,2,"-1","7.0","normal"
1,15975,1176,2,1,1,8,2,"0.09401693190582869","anomaly"
3,9123,5300,0,0,1,0,0,"11.0","normal"
3,34148,4452,0,0,0,0,1,"5.0","normal"
3,58199,8680,1,0,0,0,0,"31.0","normal"
0,12164,972,6,0,0,2,"-1","24.0","normal"
1,4783,7505,1,0,0,0,1,"14.0","normal"
2,51989,5552,4,0,0,0,4,"55.0","normal"
0,7777,9858,6,0,1,2,0,"3.0","anomaly"
3,13596,4370,3,2,0,10,"-1","5.0","normal"
0,58973,7845,4,0,0,6,3,"11.0","normal"
2,49971,1468,2,"-1",1,7,3,"0.09533535928836222","anomaly"
2,51213,97620,6,0,0,6,4,"3.0","anomaly"
2,35361,4753,3,0,0,2,3,"0.05124500388334616","anomaly"
2,19838,15030,2,0,0,0,1,"7.0","anomaly"
3,45394,3543,0,1,1,2,0,"0.07149005154101057","anomaly"
3,11178,3183,0,0,0,2,"-1","6.0","normal"
1,42818,250,6,2,1,0,4,"0.06954990790453201","anomaly"
3,45714,1299,5,0,0,2,0,"1.0","normal"
0,4901,71080,3,0,1,1,3,"9.0","anomaly"
0,9767,8320,3,0,1,9,2,"14.0","normal"
1,17179,848,5,0,0,2,0,"25.0","normal"
0,5361,7161,1,0,1,4,2,"38.0","normal"
3,4395,2646,1,0,1,0,0,"15.0","normal"
2,59225,8697,1,0,0,2,2,"4.0","normal"
0,38519,8787,4,0,0,0,4,"37.0","normal"
0,21777,5519,6,0,0,7,"-1","0.0958292965079477","anomaly"
3,59190,4071,5,0,0,0,4,"0.050439782983047014","anomaly"
2,13196,7860,6,"-1",0,4,0,"0.07461939075863067","anomaly"
1,4971,6855,2,0,2,2,2,"32.0","normal"
1,51773,4042,4,"-1",1,0,"-1","12.0","normal"
0,40673,9603,0,0,0,0,0,"22.0","normal"
3,16194,910,4,0,1,2,4,"20.0","normal"
0,38289,719,3,1,0,0,3,"39.0","normal"
0,7002,4386,3,2,1,2,0,"15.0","normal"
2,37156,3164,4,1,4,4,2,"19.0","normal"
0,47395,21592,5,0,1,7,2,"16.0","anomaly"
3,13745,2011,6,0,0,0,0,"17.0","normal"
3,58848,1868,6,2,0,3,2,"9.0","normal"
1,22732,5755,5,0,1,3,0,"0.0","normal"
3,25488,4011,5,0,0,5,0,"50.0","normal"
0,55449,5929,4,0,0,4,0,"0.0","normal"
3,47524,8269,6,0,4,5,0,"4.0","normal"
0,43762,3326,5,0,0,0,0,"16.0","normal"
3,50995,4493,1,"-1",0,8,"-1","24.0","normal"
